,News Account,News Text,News Created Date,News id,News Account id,Retweet Count,Like Count,Followers Count,News Compound,News Positive,News Neutral,News Negative,News Tweets Ago
0,@CBSNews,Desi Linden becomes first American woman to win Boston Marathon in 33 years ,Apr 17,986134177614585856,15012486,19,52,6519405,0.5859,0.213,0.787,0.0,1
1,@CBSNews,7 inmates killed in fights at maximum security S.C. prison ,Apr 17,986130403089178624,15012486,13,15,6519405,-0.8442,0.121,0.352,0.528,2
2,@CBSNews,British court rules against parents seeking treatment for terminally ill son ,Apr 17,986126628421021696,15012486,9,11,6519405,-0.4215,0.0,0.811,0.189,3
3,@CBSNews,"Starbucks manager who called 911 on black men ""no longer"" at store ",Apr 17,986122857867603968,15012486,49,121,6519405,-0.296,0.0,0.855,0.145,4
4,@CBSNews,Immunotherapy scores big win against lung cancer in study ,Apr 17,986119079462408192,15012486,37,85,6519405,-0.1531,0.221,0.523,0.256,5
5,@CBSNews,Man who claimed dismembered woman died during sex found guilty of murder ,Apr 17,986115303481511937,15012486,22,38,6519405,-0.9022,0.0,0.498,0.502,6
6,@CBSNews,Starbucks CEO meets with men arrested in viral video ,Apr 17,986111527626428416,15012486,38,73,6519405,-0.4767,0.0,0.763,0.237,7
7,@CBSNews,206 million eggs recalled: What you need to know about salmonella ,Apr 17,986107751863672832,15012486,47,31,6519405,0.0,0.0,1.0,0.0,8
8,@CBSNews,"Trial begins after little girl's alleged gang rape, murder ",Apr 17,986103980014166016,15012486,21,25,6519405,-0.886,0.0,0.489,0.511,9
9,@CBSNews,Sun Country Airlines passengers stranded in Mexico when seasonal service ends ,Apr 17,986100203198603264,15012486,20,24,6519405,0.0,0.0,1.0,0.0,10
10,@CBSNews,WWII research team marks death of Pearl Harbor mastermind ,Apr 17,986096432590544896,15012486,26,31,6519405,-0.5994,0.0,0.719,0.281,11
11,@CBSNews,"Harry Anderson, ""Night Court"" actor, dead at 65 ",Apr 17,986094921793900544,15012486,41,76,6519405,-0.6486,0.0,0.677,0.323,12
12,@CBSNews,"Sen. John McCain recovering from surgery, in stable condition ",Apr 17,986092652700536832,15012486,64,282,6519405,0.296,0.18,0.82,0.0,13
13,@CBSNews,NASA's TESS satellite expands search for exoplanets ,Apr 17,986088875746648064,15012486,42,61,6519405,0.1027,0.149,0.851,0.0,14
14,@CBSNews,"Airline suspends ""nut rage"" sister over ad meeting tantrum ",Apr 17,986086955795574784,15012486,18,31,6519405,-0.7506,0.0,0.584,0.416,15
15,@CBSNews,Tesla to pause production of Model 3 ,Apr 17,986084378672549888,15012486,16,23,6519405,0.0,0.0,1.0,0.0,16
16,@CBSNews,Surfer makes it back to beach with both legs mauled by shark ,Apr 17,986081326355898368,15012486,28,74,6519405,0.0,0.0,1.0,0.0,17
17,@CBSNews,Canada pulls diplomatic families out of Cuba while it investigates mysterious symptoms ,Apr 17,986079323105918976,15012486,47,70,6519405,0.0,0.0,1.0,0.0,18
18,@CBSNews,"Family of Barbara Bush says she is in ""great spirits"" ",Apr 17,986077553633964032,15012486,90,388,6519405,0.6249,0.272,0.728,0.0,19
19,@CBSNews,New Hampshire governor didn't want his state used by Trump as a prop in fight against opioids ,Apr 17,986076841822834688,15012486,20,52,6519405,-0.4257,0.0,0.807,0.193,20
20,@CBSNews,"For the first time, a treatment that boosts the immune system greatly improved survival in people newly diagnosed with the most common form of lung cancer. ",Apr 17,986071754253664258,15012486,72,158,6519405,0.3597,0.224,0.652,0.125,21
21,@CBSNews,Britain's Court of Appeal ruled Monday against the parents of a terminally ill toddler who sought permission to take him to Italy for medical treatment. ,Apr 17,986066721554489347,15012486,13,19,6519405,-0.4215,0.0,0.899,0.101,22
22,@CBSNews,"RT @CBSEveningNews: NOW: @CBSEveningNews with @JeffGlor airs in its entirety on CBSN, @CBSNews' 24/7 streaming news service ",Apr 17,986061937070010368,15012486,3,0,6519405,0.0,0.0,1.0,0.0,23
23,@CBSNews,"Netflix released strong first-quarter earnings Monday, showing subscribers continue to flock to the video streaming service despite price hikes. ",Apr 17,986061692940570626,15012486,12,43,6519405,0.5106,0.142,0.858,0.0,24
24,@CBSNews,"A federal judge considering how to handle documents seized in an FBI raid of President Trump's personal attorney, Michael Cohen, ended a lengthy hearing Monday without making a final decision. ",Apr 17,986060293838180352,15012486,25,48,6519405,0.0,0.0,1.0,0.0,25
25,@CBSNews,"Despite @betoOrourke outraising Sen. Ted Cruz so far in 2018,  @scottbraddock says it won't end up mattering because ""the Republican party will show up in a big way in Texas.""  ",Apr 17,986059476301221889,15012486,51,81,6519405,0.4019,0.083,0.917,0.0,26
26,@CBSNews,"Many people admit they should have started saving years ago, but it's not too late to invest in the future. Here's how to use your tax refund to save for retirement: ",Apr 17,986047847501090817,15012486,24,38,6519405,0.6908,0.155,0.845,0.0,27
27,@CBSNews,An American pastor denied accusations that he aided terror groups or spied against Turkey in a case that has strained ties between Turkey and the U.S. ,Apr 17,986042813140885504,15012486,25,24,6519405,-0.8834,0.0,0.671,0.329,28
28,@CBSNews,Florida Sen. Bill Nelson is calling for an investigation after Sunday's @60Minutes report raised questions about the FAA's oversight of budget carrier Allegiant Air. ,Apr 17,986032747247472640,15012486,75,114,6519405,0.0,0.0,1.0,0.0,29
29,@CBSNews,"""We couldn't breathe"": Inside Douma, Syria, the site of apparent chemical attack. ",Apr 16,986027715991101440,15012486,19,24,6519405,-0.4767,0.0,0.807,0.193,30
30,@CBSNews,Starbucks protests continue in Philadelphia while the company's CEO performs damage control. ,Apr 16,986023173949984768,15012486,48,108,6519405,-0.6249,0.0,0.702,0.298,31
31,@CBSNews,"Kendrick Lamar has won the Pulitzer Prize for music, making history as the first non-classical or jazz artist to win the prestigious prize. ",Apr 16,986020785633587201,15012486,150,401,6519405,0.9337,0.402,0.598,0.0,32
32,@CBSNews,"""Feeling like I lost the biggest opportunity of my career keeps me coming back. I know it's super hard, but when you put it all together, all of the work is worth it."" Desi Linden becomes first American woman to win Boston Marathon in 33 years. ",Apr 16,986019449592479744,15012486,77,316,6519405,0.8793,0.255,0.693,0.052,33
33,@CBSNews,A lot of Baby Boomers are heading into their golden years in a challenging position: 42 percent have saved nothing for retirement. @Jillonmoney weighs in on how use your tax refund to save for retirement. ,Apr 16,986018510299156480,15012486,23,38,6519405,0.765,0.192,0.808,0.0,34
34,@CBSNews,There is nationwide manhunt tonight for a grandmother. Police say she's accused of killing two people and considered dangerous. Mark Strassmann reporting. ,Apr 16,986017744855453696,15012486,145,90,6519405,-0.8658,0.0,0.673,0.327,35
35,@CBSNews,"A pastor went on trial today in Turkey. The country says he's helped terror group, but many believe that's a manufactured charge. CBS News' Holly Williams is following this case. ",Apr 16,986017229757140992,15012486,26,28,6519405,-0.296,0.0,0.929,0.071,36
36,@CBSNews,A @60Minutes report raised questions about the FAA's oversight of budget carrier Allegiant Airlines. @krisvancleave has more on this. ,Apr 16,986016458487541763,15012486,19,35,6519405,0.0,0.0,1.0,0.0,37
37,@CBSNews,Starbucks is facing protests and boycott threats after two black men were arrested for not making a purchase and refusing to leave the store. The coffee chain's CEO traveled to Philadelphia to apologize to the men. @CBSMMiller reporting. ,Apr 16,986015527050076160,15012486,79,145,6519405,-0.891,0.03,0.675,0.295,38
38,@CBSNews,"""[James] Comey's attacks on the president could complicate any future court proceeding or any kind of impeachment debate in Congress,"" @PaulaReidCBS says on how the former FBI director's book could affect special counsel investigation. ",Apr 16,986014579384881152,15012486,29,54,6519405,-0.0516,0.07,0.855,0.075,39
39,@CBSNews,".@sethdoane, the only U.S. network correspondent in Syria, travels to Douma, where the suspected chemical attack carried by the Syrian government took place. ",Apr 16,986013651416047617,15012486,30,56,6519405,-0.6124,0.0,0.821,0.179,40
40,@CBSNews,"RT @CBSEveningNews: .@SethDoane, the only U.S. network correspondent in Syria, traveled to Douma, &amp; takes us inside the city, which was hit…",Apr 16,986012483138871296,15012486,11,0,6519405,0.0,0.0,1.0,0.0,41
41,@CBSNews,The legal battle over the documents the FBI seized from President Trump's personal attorney last week led to a surprising revelation about Michael Cohen's list of clients. @jeffpegues has more. ,Apr 16,986012197993185280,15012486,34,98,6519405,0.0,0.105,0.819,0.076,42
42,@CBSNews,"RT @CBSEveningNews: We’re on the air in the East. @JeffGlor is live from Studio 57 in NYC
Thanks for being with us #OriginalReporting #CBSE…",Apr 16,986009844384763904,15012486,3,0,6519405,0.4404,0.112,0.888,0.0,43
43,@CBSNews,"""For years, Mr. Cohen has acted like he is above the law."" Stormy Daniels calls out Trump's personal lawyer Michael Cohen after his hearing on documents seized by the FBI. Cohen paid $125,000 to Daniels, who alleges she had an affair with Mr. Trump.  ",Apr 16,986007698138419205,15012486,181,460,6519405,0.3612,0.053,0.947,0.0,44
44,@CBSNews,An 8-year-old student took a kitchen knife to a central Minnesota elementary school and attacked three other children. ,Apr 16,986003805169995776,15012486,63,34,6519405,-0.4588,0.0,0.85,0.15,45
45,@CBSNews,"Days after he was announced as Vice President Mike Pence's new national security adviser, Republican strategist and pollster Jon Lerner stepped down from the position, @margbrennan reports. ",Apr 16,986000031332360192,15012486,52,71,6519405,0.34,0.079,0.921,0.0,46
46,@CBSNews,"The deadline for filing your federal tax return has become a marketing gimmick -- still, you might score a bargain on Tax Day. ",Apr 16,985996256781783040,15012486,11,12,6519405,0.2023,0.076,0.924,0.0,47
47,@CBSNews,Kendrick Lamar has made history: he's the first non-classical or jazz artist to win the the Pulitzer Prize for music ,Apr 16,985994245008961537,15012486,529,1292,6519405,0.7964,0.262,0.738,0.0,48
48,@CBSNews,California will not send National Guard troops to the U.S.-Mexico border as the Trump administration had initially called for. ,Apr 16,985992483204141061,15012486,64,174,6519405,0.0,0.0,1.0,0.0,49
49,@CBSNews,"""For years, Mr. Cohen has acted like he is above the law,"" adult film star Stormy Daniels says after Michael Cohen hearing. ",Apr 16,985989056780734464,15012486,115,313,6519405,0.3612,0.098,0.902,0.0,50
50,@CBSNews,The New York Times and The New Yorker won the Pulitzer Prize for breaking the Harvey Weinstein scandal with reporting that galvanized the #MeToo movement and set off a national reckoning over sexual misconduct in the workplace. ,Apr 16,985988708204797953,15012486,60,139,6519405,0.6249,0.156,0.78,0.065,51
51,@CBSNews,"@CBSNews Depending what are inside the FBI-seized documents, @MichaelAvenatti says, there is a ""significant danger to the president."" ",Apr 16,985987434356920321,15012486,35,65,6519405,-0.3818,0.081,0.766,0.153,52
52,@CBSNews,"@CBSNews ""What we witnessed earlier in the hearing with the disclosure relating to Sean Hannity proved my point exactly. [Michael Cohen] is radioactive. Anyone that had any contact with this man... should be very concerned,"" @MichaelAvenatti says. ",Apr 16,985986526998917120,15012486,222,569,6519405,0.0,0.0,1.0,0.0,53
53,@CBSNews,WATCH NOW: Stormy Daniels' lawyer speaks after Michael Cohen hearing. ,Apr 16,985985546882297856,15012486,75,176,6519405,0.0,0.0,1.0,0.0,54
54,@CBSNews,"In response to a @60Minutes investigation into the FAA's oversight of Allegiant Air, Sen. Bill Nelson (D-FL) penned a letter to the DOT calling for a probe into the FAA's enforcement actions. ",Apr 16,985984932781707264,15012486,36,53,6519405,0.0,0.0,1.0,0.0,55
55,@CBSNews,The New York City Fire Department said that a deadly fire at Trump Tower was an accident. ,Apr 16,985981158436560896,15012486,34,30,6519405,-0.7845,0.0,0.655,0.345,56
56,@CBSNews,"RT @CBSEveningNews: WATCH

@SethDoane, the only U.S. network correspondent in Syria, traveled to Douma, and takes us inside the city which…",Apr 16,985981033987395589,15012486,48,0,6519405,0.0,0.0,1.0,0.0,57
57,@CBSNews,Desiree Linden braved icy rain and strong winds to become the first American woman to win the Boston Marathon in more than 30 years. 🇺🇸🇺🇸🇺🇸,Apr 16,985977803786072069,15012486,312,1230,6519405,0.875,0.303,0.697,0.0,58
58,@CBSNews,"Two black men, arrested for allegedly trespassing inside a Philadelphia Starbucks, met with the coffee chain's CEO after he publicly apologized; their arrests sparked calls for a Starbucks boycott ",Apr 16,985971387117469696,15012486,90,93,6519405,-0.7184,0.065,0.702,0.233,59
59,@CBSNews,"President Donald Trump's personal attorney was forced to reveal that one of his clients is Fox News host Sean Hannity, CBS News' @jeffpeguescbs reports.  ",Apr 16,985966060510859265,15012486,191,398,6519405,-0.4588,0.0,0.893,0.107,60
60,@CBSNews,@CBSNews Trump's personal lawyer Michael Cohen was forced to reveal that Fox News' Sean Hannity is one of his clients. Cohen was at a hearing where his attorneys are challenging the FBI's seizure of documents he claims were protected under lawyer-client privilege. ,Apr 16,985962055697039365,15012486,48,84,6519405,0.4588,0.146,0.792,0.062,61
61,@CBSNews,NEW: Fox News personality Sean Hannity named as Michael Cohen's third client after federal judge ordered Cohen's attorneys to reveal identity in Monday hearing ,Apr 16,985958891489021952,15012486,274,536,6519405,0.0,0.0,1.0,0.0,62
62,@CBSNews,"Commuters couldn't even escape the elements by hiding underground on Monday, as the steps of some New York City subways turned into waterfalls from flash flooding. ",Apr 16,985955390742519810,15012486,107,94,6519405,-0.4055,0.0,0.875,0.125,63
63,@CBSNews,More than 200 million eggs distributed to restaurants and grocery stores in nine states have been recalled because of bacterial contamination. ,Apr 16,985951210581757952,15012486,54,34,6519405,0.0,0.0,1.0,0.0,64
64,@CBSNews,"Russian cyber campaign targeting internet devices in homes, businesses and government locations aims to control the devices for espionage, intellectual-property theft and preparation for a possible future action, CBS News has learned. ",Apr 16,985946647854280704,15012486,87,64,6519405,0.0,0.0,1.0,0.0,65
65,@CBSNews,"WATCH NOW: Officials address prison riot in South Carolina that left seven inmates dead, several injured. ",Apr 16,985942699567190018,15012486,52,28,6519405,-0.9313,0.0,0.502,0.498,66
66,@CBSNews,"It has been a whole year since 6 million people watched April the Giraffe give birth on a live stream. Now, her son Tariji is celebrating his first birthday 🎈 ",Apr 16,985935982917808128,15012486,55,199,6519405,0.5719,0.125,0.875,0.0,67
67,@CBSNews,One of the biggest concerns for people approaching retirement is the prospect of outliving their savings. Here are a few simple steps you can take to ensure that doesn't happen. Presented by @BrighthouseFin ,Apr 16,985931874429210624,15012486,12,29,6519405,0.5859,0.134,0.866,0.0,68
68,@CBSNews,"President Trump is again twisting facts when it comes to former FBI director James Comey's disclosure of Clinton investigation, an Associated Press fact check finds ",Apr 16,985930021872291840,15012486,99,132,6519405,0.0,0.0,1.0,0.0,69
69,@CBSNews,"Last night, James Comey compared President Trump to a mob boss. Here's his explanation of why, and the other explosive tidbits you may have missed. ",Apr 16,985923458688266240,15012486,65,148,6519405,-0.296,0.0,0.919,0.081,70
70,@CBSNews,"WATCH LIVE: Pres. Trump holds tax reform roundtable in Hialeah, Florida ahead of 2018 tax return deadline ",Apr 16,985921048515350528,15012486,28,42,6519405,0.0,0.0,1.0,0.0,71
71,@CBSNews,"Selena was called the ""reigning queen of Tejano music,"" when she was tragically murdered at the age of 23. Today would have been her 47th birthday.
",Apr 16,985919882201006080,15012486,312,563,6519405,-0.8442,0.0,0.762,0.238,72
72,@CBSNews,"Television producer drugged and killed her deaf sister and her dogs in staged fire, Los Angeles authorities allege ",Apr 16,985915000836542464,15012486,42,48,6519405,-0.7845,0.0,0.723,0.277,73
73,@CBSNews,"Rapper Meek Mill's convictions should be vacated, Philadelphia district attorney says, arguing that he should have a new trial ",Apr 16,985910426104942592,15012486,419,862,6519405,-0.4588,0.0,0.864,0.136,74
74,@CBSNews,7 inmates are dead and 17 others injured after nearly 8 hours of fighting broke out inside a maximum security prison on Sunday night. ,Apr 16,985903149008543744,15012486,37,26,6519405,-0.9217,0.069,0.486,0.446,75
75,@CBSNews,"MOMENTS AGO: U.K. Prime Minister Teresa May addresses parliament on airstrikes in Syria. On Friday, in a combined effort of the U.S., U.K. and France, three sites in Syria were targeted with strikes ",Apr 16,985902745352851456,15012486,43,50,6519405,-0.3612,0.0,0.93,0.07,76
76,@CBSNews,NASA's TESS satellite will expand the search for planets orbiting other stars after launch atop a SpaceX Falcon 9 rocket ,Apr 16,985899371391840259,15012486,28,50,6519405,0.3182,0.108,0.892,0.0,77
77,@CBSNews,American pastor on trial for alleged terror ties in Turkey ,Apr 16,985895599982759936,15012486,32,28,6519405,-0.5267,0.0,0.764,0.236,78
78,@CBSNews,AP fact check: President Trump twists James Comey's role in Clinton disclosure ,Apr 16,985891820054962176,15012486,40,55,6519405,0.0,0.0,1.0,0.0,79
79,@CBSNews,"Starbucks protesters say the coffee chain is ""anti-black"" after two black men were arrested after store employees called 911 ",Apr 16,985888045642772482,15012486,50,76,6519405,-0.6124,0.0,0.792,0.208,80
80,@CBSNews,"Rep. Adam Schiff on Syria strike: Trump got a ""couple things right and one big thing wrong"" ",Apr 16,985884271029227521,15012486,17,41,6519405,-0.5574,0.0,0.777,0.223,81
81,@CBSNews,"Ex-Nazi guard, 94, charged as accessory to Auschwitz murders ",Apr 16,985880502879031296,15012486,42,77,6519405,-0.7003,0.0,0.608,0.392,82
82,@CBSNews,"Sen. Tim Kaine on ""illegal"" Syria strike: ""We have a president, not a king"" ",Apr 16,985876720778645505,15012486,87,198,6519405,-0.128,0.0,0.897,0.103,83
83,@CBSNews,"Opinion piece written in response to the police shooting of Stephon Clark receives backlash after columnist writes: Black men ""might be better off at home"" after Clark shooting ",Apr 16,985872946131587073,15012486,38,27,6519405,0.4404,0.091,0.909,0.0,84
84,@CBSNews,"More California cities, counties resist the state's efforts to oppose Pres. Trump's immigration crackdown ",Apr 16,985869171434098688,15012486,40,66,6519405,0.0,0.0,1.0,0.0,85
85,@CBSNews,President Trump pushes to expand use of medication to treat addiction ,Apr 16,985865398586355712,15012486,25,26,6519405,0.6124,0.312,0.688,0.0,86
86,@CBSNews,"Former White House chef Sam Kass is on a mission to help Americans eat better. Kass also served Senior Advisor for Nutrition Policy in the administration. His new book is called ""Eat a Little Better: Great flavor, Good Health, Better World."" Kass joins @CBSThisMorning with more: ",Apr 16,985861649688088576,15012486,10,29,6519405,0.948,0.31,0.69,0.0,87
87,@CBSNews,"Starbucks arrests spark outrage: ""None of the white customers were asked to leave"" ",Apr 16,985860363043377154,15012486,58,111,6519405,-0.6705,0.094,0.542,0.365,88
88,@CBSNews,"A hacker from Texas is raising awareness about growing cyber threats and how to protect digital info. -- &amp; he is only 12. Reuben Paul hacks household items to demonstrate how they can be exploited to spy on or even harm people. @DavidBegnaud met the self-proclaimed ""cyber ninja"" ",Apr 16,985859369140150274,15012486,94,122,6519405,-0.7184,0.076,0.76,0.164,89
89,@CBSNews,Here’s a look at some of this morning’s headlines on @CBSThisMorning ,Apr 16,985858934442520576,15012486,11,19,6519405,0.0,0.0,1.0,0.0,90
90,@CBSNews,Country music's biggest stars combined celebration with solemn remembrances at the ACM Awards. Jason Aldean's performance was his first in Las Vegas since gunfire broke out during his set at a music festival in 2017. @nancyodell reports ,Apr 16,985855499202695168,15012486,15,34,6519405,0.4767,0.14,0.767,0.093,91
91,@CBSNews,RNC commits $250 million to maintain control of House ,Apr 16,985855330755149824,15012486,21,22,6519405,0.0258,0.099,0.901,0.0,92
92,@CBSNews,"The White House says the U.S. mission in Syria has not changed, and Pres. Trump wants U.S. troops to come home quickly. That follows French President Emmanuel Macron’s claim that he convinced Trump to keep U.S. troops in Syria. @RepAdamSchiff joins to discuss: ",Apr 16,985852823454846977,15012486,53,49,6519405,0.4019,0.059,0.941,0.0,93
93,@CBSNews,White House Press Secretary Sarah Huckabee Sanders is criticizing Comey’s explanation of why he reopened the Clinton email investigation before the election ,Apr 16,985852305395343361,15012486,14,22,6519405,-0.3612,0.0,0.902,0.098,94
94,@CBSNews,"Former FBI director James Comey slams President Trump in a new interview by USA Today released this morning. Last night, his first major interview since the president fired him 11 months ago, Comey said he thinks Trump is “morally” unfit to be president ",Apr 16,985851872559935489,15012486,93,296,6519405,-0.5574,0.0,0.923,0.077,95
95,@CBSNews,Russia accused of blocking access to alleged chemical attack site in Syria ,Apr 16,985850298337030144,15012486,70,35,6519405,-0.7845,0.0,0.582,0.418,96
96,@CBSNews,"The CEO of Starbucks says he personally wants to apologize to two black men after video of their arrest in a Philadelphia Starbucks spurred outrage. First on @CBSThisMorning, Michelle Miller spoke to the men's attorney ",Apr 16,985846479922360320,15012486,88,135,6519405,-0.6486,0.035,0.823,0.142,97
97,@CBSNews,"Supreme Court hears case on online sales tax -- at issue is a rule that if a business is shipping to a state where it doesn't have a physical presence, it doesn't have to collect the state's sales tax",Apr 16,985845260973756422,15012486,31,27,6519405,0.5574,0.093,0.907,0.0,98
98,@CBSNews,Allegiant Air is responding to a @60Minutes report about the airline's safety record. Correspondent Steve Kroft joins @CBSThisMorning to discuss how public documents reveal a startling number of mechanical issues with Allegiant's aircraft ,Apr 16,985844410775719936,15012486,55,69,6519405,0.5267,0.153,0.847,0.0,99
99,@CBSNews,"Here are three things you should know this morning:
1⃣122nd Boston Marathon
2⃣200 million+ eggs recalled
3⃣Hunting for planets ",Apr 16,985843773379932160,15012486,16,24,6519405,0.0,0.0,1.0,0.0,100
100,@CBSNews,"The CEO of Starbucks has apologized for the arrest of two black men at a Philadelphia location, saying it should not have happened. Ahead on @CBSThisMorning, how the men's attorneys say they were singled out for their appearance: ",Apr 16,985840773521461249,15012486,27,54,6519405,-0.0258,0.057,0.885,0.059,101
101,@CBSNews,"Former first lady Barbara Bush is in failing health and will not seek additional medical care after a series of recent hospitalizations, a spokesman for the Bush family said Sunday ",Apr 16,985839703508357120,15012486,20,28,6519405,-0.0258,0.093,0.812,0.096,102
102,@CBSNews,Sen. @timkaine joins @CBSThisMorning to discuss last week's missile attacks on Syria ,Apr 16,985839411861606401,15012486,7,15,6519405,-0.4404,0.0,0.818,0.182,103
103,@CBSNews,The Trump administration is expected to unveil new sanctions against Russia today. They are expected to target Russian companies that supplied equipment to Syria and helped the regime allegedly use chemical weapons ,Apr 16,985838711710601216,15012486,50,65,6519405,-0.4404,0.0,0.919,0.081,104
104,@CBSNews,"President Trump's attorney, Michael Cohen, is due in court today, following FBI raids at his home, his office and his hotel room. Another lawyer for the president filed a letter last night, asking a judge to stop the review of material seized from Cohen ",Apr 16,985838172130168833,15012486,66,63,6519405,-0.296,0.0,0.951,0.049,105
105,@CBSNews,"Former FBI Director James Comey slams Pres. Trump in his first major interview since getting fired in 2017. Comey's new memoir details his brief working relationship with the president, who yesterday suggested Comey should be in jail ",Apr 16,985836868339224576,15012486,21,43,6519405,-0.5574,0.0,0.913,0.087,106
106,@CBSNews,".@60minutes finds low-cost carrier Allegiant Airlines may be the most dangerous to fly. Ahead on @cbsthismorning, @stevekroft has the details on the investigation that found an alarming number of in-flight problems, and a surprising response from the FAA. ",Apr 16,985836189893701633,15012486,71,63,6519405,-0.6361,0.077,0.75,0.173,107
107,@CBSNews,"Coming up on @cbsthismorning, @nancyodell discusses the biggest moments from the Academy of @countrymusic Awards, how victims of the Las Vegas music festival shooting were honored, and Carrie Underwood's powerful return to the stage. ",Apr 16,985830385283158016,15012486,11,12,6519405,0.8885,0.284,0.665,0.051,108
108,@CBSNews,"Former FBI Director James Comey spoke out about his time with Pres. Trump. The ranking Democrat on House Intelligence Committee, @repAdamSchiff, joins @cbsthismorning with his view on the Comey book and interview, and what impact it could have on the ongoing investigations. ",Apr 16,985828394616188929,15012486,27,40,6519405,0.4767,0.069,0.931,0.0,109
109,@CBSNews,"In his first media interview since being fired in May 2017, former FBI director James Comey said he believes President Trump is ""morally unfit"" to be president ",Apr 16,985828027744620546,15012486,42,118,6519405,-0.5574,0.0,0.886,0.114,110
110,@CBSNews,Pages associated with white nationalist Richard Spencer removed from Facebook ,Apr 16,985820864007561216,15012486,23,81,6519405,0.0,0.0,1.0,0.0,111
111,@CBSNews,"Haley says U.S. preparing new sanctions against Russia, rules out talks with Assad ",Apr 16,985817093261221894,15012486,19,24,6519405,0.0,0.0,1.0,0.0,112
112,@CBSNews,"James Comey: ""I think he's morally unfit to be president"" ",Apr 16,985813311475404800,15012486,59,212,6519405,0.0,0.0,1.0,0.0,113
113,@CBSNews,Colorado group pledges $10M in effort to buy The Denver Post ,Apr 16,985809539487412224,15012486,13,16,6519405,0.0,0.0,1.0,0.0,114
114,@CBSNews,206 million eggs recalled over salmonella concerns ,Apr 16,985809039123677189,15012486,29,19,6519405,0.0,0.0,1.0,0.0,115
115,@CBSNews,"New Jersey declares ""Bon Jovi Day"" ahead of Rock &amp; Roll Hall of Fame induction ",Apr 16,985805762629898241,15012486,20,66,6519405,0.4404,0.153,0.847,0.0,116
116,@CBSNews,Beyoncé's reunites with Destiny's Child at Coachella ,Apr 16,985801994161008640,15012486,23,81,6519405,0.0,0.0,1.0,0.0,117
117,@CBSNews,"Severe weather strikes Southeast, tornado touches down in North Carolina ",Apr 16,985800029624561665,15012486,36,61,6519405,-0.6249,0.0,0.662,0.338,118
118,@CBSNews,"Allegiant Air goes on defensive after explosive ""60 Minutes"" report ",Apr 16,985797486588710912,15012486,15,21,6519405,0.0258,0.091,0.909,0.0,119
119,@CBSNews,200 million eggs recalled over salmonella concerns ,Apr 16,985794444506157056,15012486,40,26,6519405,0.0,0.0,1.0,0.0,120
120,@CBSNews,"A dog named ""Rescue"" helped a couple recover from the Boston Marathon bombing. Now they've written a book about him ",Apr 16,985790665639505920,15012486,31,95,6519405,0.0,0.0,1.0,0.0,121
121,@CBSNews,Assad appears confident on Syria state TV ,Apr 16,985786892359696384,15012486,17,15,6519405,0.4939,0.286,0.714,0.0,122
122,@CBSNews,Can all the money in the world beat cancer? ,Apr 16,985783116940890112,15012486,8,18,6519405,-0.6597,0.0,0.694,0.306,123
123,@CBSNews,Photographer Matt Black on documenting poverty ,Apr 16,985779339492020224,15012486,21,38,6519405,-0.5106,0.0,0.68,0.32,124
124,@CBSNews,Animal influencers: How popular pets on Instagram launch careers ,Apr 16,985775566996623360,15012486,4,41,6519405,0.4215,0.219,0.781,0.0,125
125,@CBSNews,"Sen. Tim Kaine to vote ""no"" on Mike Pompeo's nomination as secretary of state ",Apr 16,985771789426069504,15012486,29,119,6519405,0.0,0.0,1.0,0.0,126
126,@CBSNews,Comey says assumption of a Clinton win factored into email probe announcement ,Apr 16,985768015248674816,15012486,13,24,6519405,0.5859,0.241,0.759,0.0,127
127,@CBSNews,Co-working: The new way to work ,Apr 16,985764240261693442,15012486,19,37,6519405,0.0,0.0,1.0,0.0,128
128,@CBSNews,Scientist gives tour of smoldering site of missile strike in Syria ,Apr 16,985760464939503616,15012486,15,29,6519405,-0.128,0.0,0.889,0.111,129
129,@CBSNews,"R. Lee Ermey, ""The Gunny"" from ""Full Metal Jacket,"" dead at 74 ",Apr 16,985756689805774848,15012486,82,121,6519405,-0.6486,0.0,0.751,0.249,130
130,@CBSNews,Testing a universal basic income ,Apr 16,985752916731494400,15012486,55,103,6519405,0.0,0.0,1.0,0.0,131
131,@CBSNews,"8-year-old girl's rape, murder causes outrage across India ",Apr 16,985749138548682753,15012486,71,78,6519405,-0.9287,0.0,0.355,0.645,132
132,@CBSNews,Starbucks CEO apologizes for arrests of two black men waiting in Philadelphia store ,Apr 16,985745366086758400,15012486,36,72,6519405,-0.1027,0.136,0.707,0.158,133
133,@CBSNews,Trump wants judge to stop review of material seized in Michael Cohen raids ,Apr 16,985745118467588096,15012486,71,113,6519405,-0.296,0.0,0.864,0.136,134
134,@CBSNews,Trump goes on Twitter rant against Comey ahead of explosive interview ,Apr 16,985741593809473537,15012486,26,55,6519405,-0.34,0.0,0.833,0.167,135
135,@CBSNews,"""The Sweat of Their Face"": Portraits of workers ",Apr 16,985737814057914368,15012486,20,56,6519405,0.0,0.0,1.0,0.0,136
136,@CBSNews,Kentucky gov. apologizes for comments linking teacher protests to child abuse ,Apr 16,985734046197141504,15012486,52,40,6519405,-0.5574,0.134,0.538,0.328,137
137,@CBSNews,"In his first media interview since being fired in May 2017, former FBI director James Comey said he believes President Trump is ""morally unfit"" to be president. ",Apr 16,985732232206831616,15012486,195,543,6519405,-0.5574,0.0,0.886,0.114,138
