,News Account,News Text,News Created Date,News id,News Account id,Retweet Count,Like Count,Followers Count,News Compound,News Positive,News Neutral,News Negative,News Tweets Ago
0,@CNN,"The US has cracked down on one of China's biggest tech companies, banning it from buying components from American firms. ",Apr 17,986133664676433922,759251,29,38,40170838,0.0,0.0,1.0,0.0,1
1,@CNN,Why Trump's tabloid past may come back to haunt him | Analysis by @StCollinson ,Apr 17,986131151084539904,759251,41,126,40170838,-0.4019,0.0,0.838,0.162,2
2,@CNN,Europe is thinking about giving advanced robots rights and responsibilities. Many experts say that's a terrible idea. ,Apr 17,986129914020679680,759251,68,150,40170838,0.0772,0.196,0.667,0.138,3
3,@CNN,Here are 2018's most expensive cities for business travel ,Apr 17,986128660385026048,759251,56,130,40170838,0.0,0.0,1.0,0.0,4
4,@CNN,Here are the reasons why Trump and Abe need this week's summit at Mar-a-Lago to go well | @CNNOpinion by Jeffrey Hornung ,Apr 17,986125369064517632,759251,43,115,40170838,0.2732,0.087,0.913,0.0,5
5,@CNN,Jimmy Kimmel mocks 'my pal' Sean Hannity over Trump lawyer bombshell ,Apr 17,986124013725454336,759251,92,385,40170838,-0.4588,0.0,0.8,0.2,6
6,@CNN,The unbelievable story of Michael Cohen and Sean Hannity | Analysis by @CillizzaCNN ,Apr 17,986122359781363712,759251,67,156,40170838,0.2023,0.122,0.878,0.0,7
7,@CNN,"Actor Harry Anderson, known for playing Judge Harry Stone on the NBC sitcom ""Night Court,"" was found dead in his home in Asheville, North Carolina, on Monday, police say. ",Apr 17,986119707878154240,759251,80,190,40170838,-0.5423,0.053,0.821,0.126,8
8,@CNN,Scientists have accidentally developed a plastic-eating enzyme that may be used to combat one of the world's worst pollution problems. ,Apr 17,986117319180062720,759251,458,1181,40170838,-0.891,0.0,0.594,0.406,9
9,@CNN,"56,000 Legos. 11 months. 10 years old. ",Apr 17,986114803608506368,759251,319,1237,40170838,0.0,0.0,1.0,0.0,10
10,@CNN,RT @CNNTonight: “This is about how black people are treated in this country … this is an America issue” CNN’s @wkamaubell relates his own s…,Apr 17,986114449550528512,759251,388,0,40170838,0.0,0.0,1.0,0.0,11
11,@CNN,China's economy hit the ground running in 2018 ,Apr 17,986109001120276480,759251,32,73,40170838,0.0,0.0,1.0,0.0,12
12,@CNN,Kendrick Lamar now has a Pulitzer Prize to go with all his Grammy Awards ,Apr 17,986107256084291584,759251,218,901,40170838,0.743,0.326,0.674,0.0,13
13,@CNN,"Kendrick Lamar's Pulitzer is a thumb in the eye of President Trump, writes Clay Cane for @CNNOpinion ",Apr 17,986104997132808192,759251,218,832,40170838,0.0,0.0,1.0,0.0,14
14,@CNN,Tesla is temporarily stopping production of the Model 3 ,Apr 17,986103243322380288,759251,89,208,40170838,-0.1531,0.0,0.849,0.151,15
15,@CNN,"Judge rules to unseal 11 cases related to Starr's Clinton investigation, following CNN request ",Apr 17,986101457660280832,759251,86,208,40170838,0.0,0.0,1.0,0.0,16
16,@CNN,A suspected poison attack has killed 11 lions in Queen Elizabeth National Park in Uganda ,Apr 17,986099700041502720,759251,187,207,40170838,-0.9186,0.0,0.48,0.52,17
17,@CNN,Kenya's empty nets: How cheap Chinese fish imports have hooked buyers ,Apr 17,986097448396484610,759251,70,102,40170838,-0.2023,0.0,0.87,0.13,18
18,@CNN,Sacramento police release more footage in Stephon Clark shooting ,Apr 17,986095684867813376,759251,90,183,40170838,0.0,0.0,1.0,0.0,19
19,@CNN,Facebook tries to clarify how it collects data when you're not on Facebook ,Apr 17,986093917895569409,759251,91,161,40170838,0.0,0.0,1.0,0.0,20
20,@CNN,Puerto Rico's power outage is now the second-largest blackout on record ,Apr 17,986092165188210689,759251,333,374,40170838,0.0,0.0,1.0,0.0,21
21,@CNN,The only good news in the Starbucks story ,Apr 17,986089898796085249,759251,80,175,40170838,0.4404,0.244,0.756,0.0,22
22,@CNN,TaskRabbit shuts itself down while it investigates cybersecurity incident ,Apr 17,986088119828205568,759251,50,62,40170838,0.0,0.0,1.0,0.0,23
23,@CNN,Bolton era begins with exits and anxiety at National Security Council ,Apr 17,986086364742594561,759251,94,128,40170838,0.1779,0.159,0.728,0.113,24
24,@CNN,"A farm in Indiana is recalling more than 200 million eggs sold in nine states over salmonella fears. At least 22 illnesses have been reported so far, the FDA said ",Apr 17,986084613993959424,759251,185,163,40170838,-0.7184,0.0,0.829,0.171,25
25,@CNN,SpaceX to build Mars rocket at the Port of Los Angeles ,Apr 17,986082841246171136,759251,226,634,40170838,0.0,0.0,1.0,0.0,26
26,@CNN,Why I tweeted the Starbucks arrest video ,Apr 17,986081073695248384,759251,96,266,40170838,-0.34,0.0,0.789,0.211,27
27,@CNN,BauBax founder and CEO Hiral Sanghavi would like to say he's achieved the American Dream; he immigrated to the US and has successfully launched a company that has brought in more than $20M in sales. But may not be able to stay in the country much longer. ,Apr 17,986079312410480641,759251,202,297,40170838,0.802,0.176,0.824,0.0,28
28,@CNN,Quickly catch up on the day's news ,Apr 17,986076047182573573,759251,22,129,40170838,0.0,0.0,1.0,0.0,29
29,@CNN,Volatility is back: This year's stock market has been like a gut-wrenching roller-coaster ,Apr 17,986074312166772736,759251,57,101,40170838,0.3612,0.161,0.839,0.0,30
30,@CNN,Elon Musk pumps more than $100 million into his Boring Company ,Apr 17,986071266489782272,759251,122,471,40170838,-0.3182,0.0,0.839,0.161,31
31,@CNN,Why Mariah Carey's 17 years of silence break my heart | By Liz Lazzara via @CNNOpinion ,Apr 17,986069498217271296,759251,62,231,40170838,0.0,0.0,1.0,0.0,32
32,@CNN,Colorado teachers rally for more funding ,Apr 17,986067732033671169,759251,76,307,40170838,0.0,0.0,1.0,0.0,33
33,@CNN,"Rear Adm. Ronny Jackson, whose path to become the next Veterans Affairs secretary remains unclear, is set to go before the Veterans Affairs' committee April 25 ",Apr 17,986065972858707968,759251,59,117,40170838,-0.25,0.0,0.931,0.069,34
34,@CNN,"How dad's pre-conception health can affect the baby, too ",Apr 17,986064233812152320,759251,76,191,40170838,0.0,0.0,1.0,0.0,35
35,@CNN,"Clarification: According to a source, Sean Hannity did not ask Trump attorney Michael Cohen to assert attorney-client privilege during their informal conversations ",Apr 17,986059761853566977,759251,76,184,40170838,0.3612,0.106,0.894,0.0,36
36,@CNN,China is beating the United States in the race for 5G ,Apr 17,986059182767042562,759251,129,217,40170838,-0.0516,0.167,0.655,0.179,37
37,@CNN,RT @AC360: Deputy WH press secretary Hogan Gidley declines to tell @andersoncooper why the White House halted additional sanctions on Russi…,Apr 17,986058551578779648,759251,751,0,40170838,0.0,0.0,1.0,0.0,38
38,@CNN,"RT @AC360: “It was like, Anderson, a bomb went off in the federal court room” Stormy Daniels’ attorney Michael Avenatti describes the scene…",Apr 17,986056125186494464,759251,476,0,40170838,-0.1779,0.097,0.778,0.125,39
39,@CNN,6 things we learned from Andrea Constand's testimony in Bill Cosby's trial ,Apr 17,986054179507535878,759251,32,65,40170838,0.0,0.0,1.0,0.0,40
40,@CNN,"RT @AC360: .@AndersonCooper: Trump attorney Michael Cohen’s mystery client is Sean Hannity, yet Hannity has covered Cohen on Fox News witho…",Apr 17,986053373609828352,759251,1236,0,40170838,0.0,0.0,1.0,0.0,41
41,@CNN,Dick Cheney finally gets his wish | By Kate Andersen Brower via @CNNOpinion ,Apr 17,986049119717339137,759251,39,57,40170838,-0.1531,0.15,0.667,0.183,42
42,@CNN,"Lower retail sales in December, January and February raised fears that the main growth engine of the US economy was finally slowing. But there's good news about American shoppers. ",Apr 17,986044102658621440,759251,48,68,40170838,0.128,0.147,0.72,0.133,43
43,@CNN,"RT @OutFrontCNN: Before it was curtains for Comey, it was Comey, in curtains. This is the not-so-tall tale of the 6'8"" former FBI Director…",Apr 17,986043414427947008,759251,34,0,40170838,0.0,0.0,1.0,0.0,44
44,@CNN,Will Macron take charge in Syria? | By David A. Andelman via @CNNOpinion  ,Apr 17,986039061843533824,759251,47,111,40170838,0.0,0.0,1.0,0.0,45
45,@CNN,"RT @OutFrontCNN: ""I think that's very feasible ... that's what they specialize in."" - Rep. Jackie Speier on the possibility the Russians ha…",Apr 17,986037451239165952,759251,56,0,40170838,0.0,0.0,1.0,0.0,46
46,@CNN,Scientists found the treasure of a 10th century Danish King thanks to the help of a 13-year-old boy ,Apr 17,986036552785629184,759251,103,338,40170838,0.7783,0.342,0.658,0.0,47
47,@CNN,"CNN's Brian Stelter: Sean Hannity has few rules, and now Fox News has a problem ",Apr 17,986034036291391488,759251,337,1054,40170838,-0.4019,0.0,0.847,0.153,48
48,@CNN,"Stormy Daniels' lawyer says Michael Cohen is ""radioactive"" ",Apr 17,986031505779589120,759251,84,421,40170838,0.0,0.0,1.0,0.0,49
49,@CNN,"RT @OutFrontCNN: ""I think Comey has a history he wants to write, and it's one in which he's the hero, and I think most people just aren't b…",Apr 16,986029008902074370,759251,41,0,40170838,0.5574,0.126,0.874,0.0,50
50,@CNN,"As the opioid epidemic has skyrocketed in the United States, a rise in the number of drug overdose deaths has contributed to a rise in organ transplants, made possible by overdose-death donors, across the country ",Apr 16,986028998558928896,759251,189,300,40170838,0.4767,0.114,0.886,0.0,51
51,@CNN,"The two aides to EPA Administrator Scott Pruitt who received substantial raises also each received an earlier pay increase, according to an agency inspector general report ",Apr 16,986023956221190145,759251,173,194,40170838,0.4019,0.134,0.82,0.046,52
52,@CNN,"A new inspector general report has concluded Interior Secretary Ryan Zinke's travel customs ""generally followed"" policy ",Apr 16,986021446731419648,759251,34,71,40170838,0.0,0.0,1.0,0.0,53
53,@CNN,"The bodies of 2 members of a California family of 4 who went missing earlier this month were found inside a vehicle encased in sediment in the Eel River, the Mendocino County Sheriff's Office said. A third family member's remains also have been recovered ",Apr 16,986018925916934144,759251,79,165,40170838,-0.296,0.0,0.948,0.052,54
54,@CNN,"“I’m not saying that Trump is a fascist, but I am saying that he’s the most undemocratic President in modern American history,” former Secretary of State Madeleine Albright says ",Apr 16,986017885343637504,759251,1416,4628,40170838,-0.3182,0.0,0.924,0.076,55
55,@CNN,"T-Mobile has agreed to pay a $40 million fine over accusations that the company tried to cover up poor rural cell service with ""false rings"" ",Apr 16,986016449083961344,759251,113,158,40170838,-0.4404,0.123,0.662,0.215,56
56,@CNN,RT @CNNSitRoom: Rep. Ted Lieu: Fox News host Sean Hannity should apologize to his viewers for not disclosing relationship with Michael Cohe…,Apr 16,986015244463075329,759251,1077,0,40170838,0.1027,0.062,0.938,0.0,57
57,@CNN,"RT @TheLeadCNN: “I’m not saying that Trump is a fascist, but I am saying that he’s the most undemocratic President in modern American histo…",Apr 16,986013911760691201,759251,377,0,40170838,-0.3182,0.0,0.901,0.099,58
58,@CNN,Will Sean Hannity face disciplinary action over Michael Cohen? Fox News isn't saying ,Apr 16,986013895549693953,759251,276,731,40170838,0.0,0.0,1.0,0.0,59
59,@CNN,"Democrats enjoy a 19-point advantage in New Jersey for the 2018 midterm elections among registered voters, according to a Monmouth University poll ",Apr 16,986011383316828161,759251,122,461,40170838,0.6369,0.206,0.794,0.0,60
60,@CNN,"Arizona Republican Sen. John McCain, who has has been undergoing treatment for a brain cancer diagnosis in his home state since late last year, is hospitalized in stable condition after undergoing surgery for an intestinal infection, his office said ",Apr 16,986011253045940224,759251,316,977,40170838,-0.4939,0.049,0.852,0.099,61
61,@CNN,A new war authorization from Congress is expected to be unveiled following the Syria strikes ,Apr 16,986008880508559362,759251,107,171,40170838,-0.7506,0.0,0.686,0.314,62
62,@CNN,Comey who? A buoyant Trump kicks off a week in Florida ,Apr 16,986006338949050368,759251,64,149,40170838,0.2263,0.16,0.84,0.0,63
63,@CNN,There's something missing from James Comey's impeachment answer | Analysis by CNN's Gregory Krieg ,Apr 16,986003504237109249,759251,43,97,40170838,-0.296,0.0,0.864,0.136,64
64,@CNN,"Former first lady Barbara Bush remains feisty and in great spirits, a source close with the Bush family says ",Apr 16,986001772140523525,759251,111,663,40170838,0.6249,0.177,0.823,0.0,65
65,@CNN,"""Law &amp; Order"" star Sam Waterston comes to the defense of embattled Deputy Attorney General Rod Rosenstein ",Apr 16,985999438140395522,759251,112,405,40170838,0.128,0.077,0.923,0.0,66
66,@CNN,The unbelievable story of Michael Cohen and Sean Hannity | Analysis by @CillizzaCNN ,Apr 16,985995723165626368,759251,249,628,40170838,0.2023,0.122,0.878,0.0,67
67,@CNN,President Trump names two more picks to fill the Federal Reserve Board ,Apr 16,985995083945267202,759251,49,80,40170838,0.0,0.0,1.0,0.0,68
68,@CNN,Puerto Rico's power outage is now the second-largest blackout on record ,Apr 16,985993034839011328,759251,350,342,40170838,0.0,0.0,1.0,0.0,69
69,@CNN,Michael Avenatti on the reveal of Cohen’s mystery third client: “I think Sean Hannity got thrown under the bus by Michael Cohen’s counsel” ,Apr 16,985988366897418242,759251,301,1027,40170838,0.0,0.0,1.0,0.0,70
70,@CNN,"Stormy Daniels' attorney Michael Avenatti says President Trump’s personal lawyer Michael Cohen is ""radioactive,"" and that ""anybody that was associated with him in the last 20 to 30 years should be very, very concerned."" ",Apr 16,985987624795103232,759251,493,1372,40170838,0.0,0.0,1.0,0.0,71
71,@CNN,"Stormy Daniels, speaking outside a court hearing in New York, said she and her attorney, Michael Avenatti, are committed to ""making sure that everyone finds out the truth and the facts of what happened."" ",Apr 16,985986748219121664,759251,1047,4162,40170838,0.6908,0.173,0.827,0.0,72
72,@CNN,"Sean Hannity says he never asked Trump attorney Michael Cohen to assert attorney-client privilege, after the Fox News host was revealed to be a client of Cohen, who is under investigation ",Apr 16,985985875602493442,759251,188,464,40170838,0.3612,0.075,0.925,0.0,73
73,@CNN,"""I have occasionally had brief discussions with him about legal questions about which I wanted his input and perspective."" Fox News host Sean Hannity responds to news that he is Michael Cohen's mystery third client ",Apr 16,985984216965042176,759251,153,411,40170838,0.128,0.041,0.959,0.0,74
74,@CNN,"Why Allegiant Air may be able to weather the safety questions raised by a scathing ""60 Minutes"" report ",Apr 16,985983392498974721,759251,37,85,40170838,0.4215,0.135,0.865,0.0,75
75,@CNN,BauBax founder and CEO Hiral Sanghavi would like to say he's achieved the American Dream; he immigrated to the US and has successfully launched a company that has brought in more than $20M in sales. But may not be able to stay in the country much longer. ,Apr 16,985982072178298880,759251,154,183,40170838,0.802,0.176,0.824,0.0,76
76,@CNN,"Just days after giving birth, Khloé Kardashian reveals that she's named her daughter True Thompson ",Apr 16,985979812509601793,759251,86,438,40170838,0.6369,0.257,0.743,0.0,77
77,@CNN,Regional banks could reward shareholders with up to $53 billion if Congress rolls back Dodd-Frank ,Apr 16,985979175499698177,759251,50,82,40170838,0.5719,0.188,0.812,0.0,78
78,@CNN,RT @TheLeadCNN: .@jaketapper: The judge forced Michael Cohen to admit in court he has a third client. And the third client is Sean Hannity.…,Apr 16,985977212364042245,759251,4567,0,40170838,-0.296,0.07,0.814,0.116,79
79,@CNN,Kendrick Lamar now has a Pulitzer Prize to go with all his Grammy Awards ,Apr 16,985977074967044100,759251,816,2426,40170838,0.743,0.326,0.674,0.0,80
80,@CNN,"Pharmacy stocks are soaring following a report that Amazon might not sell prescription drugs, after all ",Apr 16,985973678209994752,759251,58,162,40170838,0.1779,0.096,0.904,0.0,81
81,@CNN,"RT @CNNnewsroom: ""This is President Trump's attack dog. You gotta wonder if he's neutered a little bit by this news"" - @brianstelter on Sea…",Apr 16,985972353917210624,759251,566,0,40170838,-0.4767,0.0,0.871,0.129,82
82,@CNN,"""You don't get to claim attorney-client privilege just because you have a law degree ... especially if what you're doing is being a dirty businessman."" - Former federal prosecutor Mimi Rocah on Trump's personal attorney Michael Cohen ",Apr 16,985972084949037056,759251,277,980,40170838,-0.1027,0.063,0.863,0.074,83
83,@CNN,Interior Secretary Ryan Zinke invited a self-professed birther on his radio show in 2013 and raised questions about then-President Barack Obama's college records ,Apr 16,985969091092664320,759251,172,227,40170838,0.0,0.0,1.0,0.0,84
84,@CNN,"Domino's is expanding its delivery to the great outdoors, with ""hotspots"" that include famous places like Central Park in New York City and the Gateway Arch in St. Louis ",Apr 16,985966476824899584,759251,79,263,40170838,0.765,0.185,0.815,0.0,85
85,@CNN,"The White House is continuing to debate placing additional sanctions on Russia, clashing with an announcement US ambassador to the UN Nikki Haley made on Sunday, The Washington Post reports ",Apr 16,985962888602021888,759251,95,157,40170838,0.0,0.0,1.0,0.0,86
86,@CNN,A judge orders Donald Trump’s personal attorney Michael Cohen to reveal the name of a client who wished to be unnamed. It's Sean Hannity. ,Apr 16,985960292864708609,759251,1985,5995,40170838,0.0,0.0,1.0,0.0,87
87,@CNN,"An American has won the elite women's division at the Boston Marathon for the first time since 1985. Desiree Linden, a two-time Olympian, battled the rain and wind to win the storied race. ",Apr 16,985956033402155009,759251,149,728,40170838,0.743,0.184,0.762,0.054,88
88,@CNN,"Satellite images show craters at alleged Syrian chemical weapons facilities

The Syrians say some targeted sites didn’t receive damage. But satellite images given to CNN appear to show extensive damage: ",Apr 16,985953599216869376,759251,149,230,40170838,-0.8519,0.0,0.775,0.225,89
89,@CNN,"""I don't think he's medically unfit to be President. I think he's morally unfit to be President."" Former FBI Director James Comey takes aim at Trump in his first interview since being fired by the President last year ",Apr 16,985950955471597568,759251,260,823,40170838,-0.5574,0.0,0.913,0.087,90
90,@CNN,"Common myths about teaching:

• Paid summer breaks (nope)

• Fewer hours than other professionals (myth)

• Free school supplies (unlikely)

",Apr 16,985948494581166080,759251,399,759,40170838,0.5106,0.155,0.845,0.0,91
91,@CNN,"NASA's planet-hunting satellite TESS is expected to launch from Cape Canaveral, Florida, later today ",Apr 16,985945960231600133,759251,70,231,40170838,0.0,0.0,1.0,0.0,92
92,@CNN,"So, did Comey swing the election? Here's the evidence | Analysis by @zbyronwolf ",Apr 16,985943430441394176,759251,40,100,40170838,0.0,0.0,1.0,0.0,93
93,@CNN,Stormy Daniels arrives at a federal courthouse in New York for a hearing for President Trump's attorney Michael Cohen ,Apr 16,985940853142228992,759251,639,1871,40170838,0.0,0.0,1.0,0.0,94
94,@CNN,President Trump says China and Russia are playing games with their currencies. His own Treasury Department doesn't think so. ,Apr 16,985938390486011904,759251,140,234,40170838,0.3818,0.159,0.841,0.0,95
95,@CNN,India is facing some of its largest mass demonstrations in years after a string of brutal rape cases ,Apr 16,985936099263549440,759251,186,350,40170838,-0.8689,0.0,0.645,0.355,96
96,@CNN,"Vice President Mike Pence's pick for his national security adviser, Jon Lerner, has withdrawn after his hiring created tensions in the administration ",Apr 16,985934537858473984,759251,103,241,40170838,0.1779,0.157,0.747,0.096,97
97,@CNN,"US Navy releases video of two ships conducting strike operations on April 14th, which included Tomahawk missiles ",Apr 16,985931110512316418,759251,175,377,40170838,-0.128,0.0,0.923,0.077,98
98,@CNN,RT @CNNweather: It's raining so hard in New York the subways are flooding. A flash flood warning is in effect after 2.83 inches of rain has…,Apr 16,985928928505319427,759251,747,0,40170838,-0.505,0.0,0.844,0.156,99
99,@CNN,"The Democratic advantage in the midterm elections among voters nationwide has narrowed since January, according to a new Washington Post-ABC News poll ",Apr 16,985928347086712832,759251,54,141,40170838,0.25,0.083,0.917,0.0,100
100,@CNN,"56,000 Legos. 11 months. 10 years old. ",Apr 16,985925410448986112,759251,540,2229,40170838,0.0,0.0,1.0,0.0,101
101,@CNN,"President Trump is speaking at a tax cut roundtable in Florida.

Watch on CNN: ",Apr 16,985920921121755137,759251,53,131,40170838,-0.2732,0.0,0.87,0.13,102
102,@CNN,A suspected poison attack has killed 11 lions in Queen Elizabeth National Park in Uganda ,Apr 16,985920793635901440,759251,236,237,40170838,-0.9186,0.0,0.48,0.52,103
103,@CNN,"JUST IN: An American has won the elite women's division at the Boston Marathon for the first time since 1985. Desiree Linden, a two-time Olympian, battled the rain and wind to win the storied race. ",Apr 16,985918450529984512,759251,498,2839,40170838,0.743,0.176,0.773,0.052,104
104,@CNN,"Former FBI Director James Comey says President Trump ""treats women like they're pieces of meat"" as part of his larger critique of the commander in chief as morally unfit for the office ",Apr 16,985916000431476743,759251,219,709,40170838,0.3612,0.07,0.93,0.0,105
105,@CNN,"The $43,000 purchase of a soundproof booth for EPA Administrator Scott Pruitt's office violated federal law, the Government Accountability Office concludes ",Apr 16,985914634132652039,759251,306,719,40170838,-0.5267,0.0,0.861,0.139,106
106,@CNN,The 70 must-see lines in James Comey's ABC interview | Analysis by @CillizzaCNN ,Apr 16,985912167835865088,759251,86,195,40170838,0.0,0.0,1.0,0.0,107
107,@CNN,White House counselor Kellyanne Conway refuses to say whether Deputy Attorney General Rod Rosenstein's job is safe ,Apr 16,985909989503127552,759251,129,216,40170838,0.4404,0.146,0.854,0.0,108
108,@CNN,President Trump says China and Russia are playing games with their currencies. His own Treasury Department doesn't think so. ,Apr 16,985903408698810375,759251,131,268,40170838,0.3818,0.159,0.841,0.0,109
109,@CNN,"Satellite images show craters at alleged Syrian chemical weapons facilities

The Syrians say some targeted sites didn’t receive damage. But satellite images given to CNN appear to show extensive damage: ",Apr 16,985901300989689857,759251,188,314,40170838,-0.8519,0.0,0.775,0.225,110
110,@CNN,"R. Lee Ermey, the actor known for his Golden Globe-nominated role as an intimidating drill sergeant in ""Full Metal Jacket,"" died Sunday at the age of 74, according to a statement from his manager ",Apr 16,985898142473302017,759251,206,523,40170838,-0.7579,0.0,0.835,0.165,111
111,@CNN,"After seeing teachers in other states push for more funding, Colorado educators are now taking their turn. At least 500 educators are expected to demonstrate at the state Capitol in Denver today to rally for more financial support ",Apr 16,985895626306215937,759251,127,460,40170838,0.4549,0.073,0.927,0.0,112
112,@CNN,"Common myths about teaching:

• Paid summer breaks (nope)

• Fewer hours than other professionals (myth)

• Free school supplies (unlikely)

",Apr 16,985893109988036608,759251,705,1352,40170838,0.5106,0.155,0.845,0.0,113
113,@CNN,"Former FBI director James Comey calls President Trump's claim that his inauguration crowd was bigger than Obama's ""a lie"" ",Apr 16,985890565043769349,759251,399,1390,40170838,0.0,0.0,1.0,0.0,114
114,@CNN,"A farm in Indiana is recalling more than 200 million eggs sold in nine states over salmonella fears. At least 22 illnesses have been reported so far, the FDA said ",Apr 16,985888070628233221,759251,156,181,40170838,-0.7184,0.0,0.829,0.171,115
115,@CNN,7 inmates were killed and 17 others were injured overnight at a South Carolina prison -- the fourth deadly incident at the facility in the past year ,Apr 16,985885543648124933,759251,121,173,40170838,-0.8885,0.0,0.687,0.313,116
116,@CNN,"""He loves to divert the spotlight to himself and be the center of power"": White House counselor Kellyanne Conway questions James Comey's credibility over Trump meeting claims ",Apr 16,985883045399007232,759251,91,276,40170838,0.5719,0.117,0.883,0.0,117
117,@CNN,"A viral video of two black men being arrested at a Philadelphia Starbucks has elicited three very different responses from police, the company and community members ",Apr 16,985880522172895234,759251,106,196,40170838,-0.4767,0.0,0.89,0.11,118
118,@CNN,"RT @CNNnewsroom: Fmr. Assistant US Attorney Daniel Goldman says he wouldn't want to join Donald Trump's legal team: ""In many respects, thro…",Apr 16,985879504961835008,759251,51,0,40170838,0.1754,0.153,0.723,0.125,119
119,@CNN,"Vice President Mike Pence's pick for his national security adviser, Jon Lerner, has withdrawn after his hiring created tensions in the administration ",Apr 16,985878005141602305,759251,108,282,40170838,0.1779,0.157,0.747,0.096,120
120,@CNN,"RT @CNNnewsroom: ""No man can be his own judge and that's what the President seems to be demanding,"" says Democratic Rep. Jerry Nadler, who…",Apr 16,985876351998742528,759251,107,0,40170838,-0.296,0.0,0.913,0.087,121
121,@CNN,"""I don't think he's medically unfit to be President. I think he's morally unfit to be President."" 

Former FBI Director James Comey takes aim at Trump in his first interview since being fired by the President last year ",Apr 16,985875461472432128,759251,461,1620,40170838,-0.5574,0.0,0.913,0.087,122
122,@CNN,"56,000 Legos. 11 months. 10 years old. ",Apr 16,985873006043062272,759251,639,2785,40170838,0.0,0.0,1.0,0.0,123
123,@CNN,"RT @CNNPolitics: Kellyanne Conway on James Comey breaking FBI protocol in speaking about the Clinton investigation: ""All Jim Comey had to d…",Apr 16,985871305714098176,759251,181,0,40170838,0.0,0.0,1.0,0.0,124
124,@CNN,"President Trump accuses fired FBI officials James Comey and Andrew McCabe of committing ""many crimes"" ",Apr 16,985870699427434498,759251,98,243,40170838,-0.6908,0.061,0.657,0.282,125
125,@CNN,"Kentucky Gov. Matt Bevin apologizes for remarks he made that suggested a state-wide teachers' strike left schoolchildren vulnerable to harm, sexual assault and drugs, saying his remarks had ""unintended consequences"" ",Apr 16,985867931690160128,759251,66,113,40170838,-0.802,0.064,0.663,0.273,126
126,@CNN,"Another white collar lawyer has turned down the opportunity to represent President Trump, citing an unidentified conflict, as the President struggles to add to the legal team representing him in the special counsel investigation ",Apr 16,985865406475833349,759251,279,786,40170838,0.296,0.164,0.724,0.112,127
127,@CNN,"RT @CNNPolitics: Kellyanne Conway says President Trump thinks James Comey is ""engaging in revisionist history"" ",Apr 16,985863923718115333,759251,105,0,40170838,0.34,0.13,0.87,0.0,128
128,@CNN,"Carrie Underwood gave a powerful performance of her new single ""Cry Pretty"" at the Academy of Country Music Awards on Sunday, her first public performance since an accident in November left her with a broken wrist and a facial injury ",Apr 16,985862901100670976,759251,59,323,40170838,-0.4767,0.169,0.603,0.228,129
129,@CNN,Starbucks says the two black men arrested at a Philadelphia store have agreed to meet with its CEO ,Apr 16,985862799720140800,759251,149,385,40170838,-0.25,0.095,0.766,0.14,130
130,@CNN,"After seeing teachers in other states push for more funding, Colorado educators are now taking their turn. At least 500 educators are expected to demonstrate at the state Capitol in Denver today to rally for more financial support ",Apr 16,985860360505831425,759251,175,500,40170838,0.4549,0.073,0.927,0.0,131
131,@CNN,"Starbucks CEO calls arrest of two black men at Philadelphia store ""reprehensible"" ",Apr 16,985857875657490432,759251,266,613,40170838,-0.34,0.0,0.844,0.156,132
132,@CNN,"Jaguar Land Rover, the biggest automaker in the UK, is cutting 1,000 jobs as Brexit and a diesel backlash has caused sales to slump ",Apr 16,985855348073476097,759251,83,149,40170838,-0.128,0.0,0.941,0.059,133
133,@CNN,"Former FBI Director James Comey believes ""it's possible"" that Russia has compromising information on President Trump ",Apr 16,985852838306869248,759251,205,585,40170838,0.0,0.0,1.0,0.0,134
134,@CNN,"Satellite images show craters at alleged Syrian chemical weapons facilities

The Syrians say some targeted sites didn’t receive damage. But satellite images given to CNN appear to show extensive damage: ",Apr 16,985850357128540160,759251,185,315,40170838,-0.8519,0.0,0.775,0.225,135
135,@CNN,"Led by Fox News, pro-Trump media fuels false narrative to accuse Facebook of censorship ",Apr 16,985845306909757440,759251,278,498,40170838,-0.2023,0.0,0.893,0.107,136
136,@CNN,"""I don't think he's medically unfit to be President. I think he's morally unfit to be President."" 

Former FBI Director James Comey takes aim at Trump in his first interview since being fired by the President last year ",Apr 16,985842744516997121,759251,546,2017,40170838,-0.5574,0.0,0.913,0.087,137
137,@CNN,"Former FBI Director James Comey says he's ""highly confident"" that Deputy Attorney General Rod Rosenstein would refuse to fire special counsel Robert Mueller if ordered to do so by President Trump ",Apr 16,985840236998651904,759251,110,365,40170838,0.3804,0.156,0.729,0.116,138
138,@CNN,"JUST IN: 7 inmates killed, 17 others injured in an incident involving ""multiple inmate altercations"" at a prison in Bishopville, South Carolina, authorities say. No officers were injured. ",Apr 16,985837508381601793,759251,221,256,40170838,-0.9371,0.0,0.588,0.412,139
139,@CNN,"5 things for Monday:

- James Comey
- Michael Cohen
- Syria
- India
- Barbara Bush

",Apr 16,985835245856608256,759251,46,158,40170838,0.0,0.0,1.0,0.0,140
140,@CNN,"R. Lee Ermey, the actor known for his Golden Globe-nominated role as an intimidating drill sergeant in ""Full Metal Jacket,"" died Sunday at the age of 74, according to a statement from his manager. ",Apr 16,985832725587419136,759251,157,397,40170838,-0.7579,0.0,0.835,0.165,141
